i:ID,s:Type,s:Name,s:File,s:Character,i:Set Sounds,s:Set Sound 1,s:Set Sound 2,s:Set Sound 3,s:Set Sound 4,s:Set Sound 5,s:Set Sound 6,s:Set Sound 7,s:Set Sound 8,s:Set Sound 9,s:Set Sound 10,s:Set Sound 11,s:Set Sound 12,s:Set Sound 13,s:Set Sound 14,s:Set Sound 15,s:Set Sound 16,s:Set Sound 17,s:Set Sound 18,s:Set Sound 19
151,sound_effects,Beat_QuestStart,n/a,n/a,-1,SB_LetsDoThis,SB_LetsGetStarted,SB_ImReady_1,SB_ImReady_2,SB_ImReady_3,SB_AreYouReady,SB_ComeOn,SB_LetsDoThis_Macho,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
79,sound_effects,DontHaveAny,n/a,n/a,-1,SB_NotEnoughIngredients,SB_WereMissingSomething,SB_WeNeedMoreIngredients,SB_WhatsMissingHere,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
293,sound_effects,PineappleSelect,n/a,n/a,-1,SB_Oooh,GaryMeow_Normal,SB_HomeSweetPineapple,SB_MyMasterpiece,SB_ThisIsWhereTheMagicHappens,SB_MyPineapple,Doorbell,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
122,sound_effects,FlowerItemReady,n/a,n/a,-1,SB_ReadyToCollect,SB_NiceChoice,SB_ThatLooksFantabulous,SB_OooPretty,SB_Sweet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
125,sound_effects,PerfumeItemReady,n/a,n/a,-1,SB_ReadyToCollect,SB_NiceChoice,SB_OooPretty,SB_Sweet,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
398,sound_effects,SB_Touch,n/a,n/a,-1,SB_Tickles,SB_Laugh,SB_LaughBrief,SB_LaughGoofy,SB_Wheee,SB_JumpingJellyfish,SB_GreatBarrierReef,SB_HolyShrimp,SB_TappingMeAlong,SB_OhBarnacles,SB_OhTarterSauce,SB_OhFishPaste,SB_Gasp,SB_OhThereYouAre,SB_IAmHappySponge,SB_YouAreTheBest,SB_AnyoneTellYouHowAwesome,SB_DontPanic,n/a
300,sound_effects,HighSchoolSelect,n/a,n/a,-1,SchoolBell,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
155,sound_effects,Beat_QuestComplete,n/a,n/a,-1,Silence,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
400,sound_effects,Citizen_Touch,n/a,n/a,-1,Silence,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
399,sound_effects,Generic_Touch,n/a,n/a,-1,Silence,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
305,sound_effects,SaltySpitoonSelect,n/a,n/a,-1,SpitCan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
496,sound_effects,Squidward_Touch,n/a,n/a,-1,Squidward_ThatTickles,Squidward_Hey,Squidward_Ouch,Squidward_WatchWhereYoureTapping,Squidward_Hey2,Squidward_Ouch2,Squidward_Ow,Squidward_WouldYouStopAlready,Squidward_GoAway,Squidward_CalmDownWhatWasIt,Squidward_WhyAreYouStillHere,Squidward_WhatDoYouWantImBusy,n/a,n/a,n/a,n/a,n/a,n/a,n/a
481,sound_effects,Squilliam_Touch,n/a,n/a,-1,Squilliam_Hey,Squilliam_Ouch,Squilliam_WatchWhereYoureTapping,Squilliam_ThatTickles,Squilliam_Ow,Squilliam_DontHaveToBeAnywhereTil3,Squilliam_OkayChumTapWithAuthority,Squilliam_Toodleoo,Squilliam_ImFilthyStinkinRich,Squilliam_SavorMyUnibrow,Squilliam_AbsolutelyMagical,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
304,sound_effects,GymSelect,n/a,n/a,-1,Weights,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
309,sound_effects,WishingWellSelect,n/a,n/a,-1,WellCoinDrop,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
