i:ID,i:DID,i:Sort Order,s:Name,i:Source Unit DID,i:Partner Unit DID,s:Target Type,i:Target DID,i:Duration,i:Reward Gold,i:Reward Special DID,i:Reward Special Amount,i:Reward XP,s:Paytable Reward Icon,i:Min Level,i:Repeatable,i:Hidden Until Unlocked,i:Quest Unlock DID,i:Quest Relock DID,i:Quest Re-Unlock DID,i:Active During Quest DID,i:Micro Event DID,i:Event Only,i:Source Unit Required Costume,i:Partner Required Costume,s:Source Unit Display State Walk,s:Partner Display State Walk,s:Source Unit Display State Idle,s:Partner Display State Idle,f:Wander Time,f:Idle Time,s:Movement Type,f:Movement Speed,s:Target Display State,i:Position Offset from Target X,i:Position Offset from Target Y,i:Partner Position Offset from Target X,i:Partner Position Offset from Target Y,i:Source Facing,i:Partner Facing,s:Reward Thought Icon,s:Start VO,s:Finish VO,s:Start Sound,s:Finish Sound
521,754,14400,!!TASK_ALL_FESTIVE_FLORAL,3013,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
522,755,7200,!!TASK_ALL_MORE_BAKED_GOODS,3013,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
523,756,21600,!!TASK_ALL_SHAKE_PRESENTS,3013,-1,building,1009,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
524,393,7200,!!TASK_ALL_ENJOY_TIME_OFF,3013,-1,building,1009,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
525,757,7200,!!TASK_ALL_SING_OLD_FOLKS,3013,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
526,758,14400,!!TASK_ALL_MISTLETOE_WAIT,3013,-1,building,1009,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
527,759,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3013,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
528,760,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3013,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
529,267,1800,!!TASK_ALL_WATCH_MM_EPISODE,3013,-1,building,1009,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
530,268,7200,!!TASK_ALL_FANCY_FEAST_KK,3013,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
531,311,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3013,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
532,509,14400,!!TASK_ALL_VDAY_BOLT_BROKEN_HEARTS,3013,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
533,510,21600,!!TASK_ALL_VDAY_MOLD_RAIL,3013,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
534,511,86400,!!TASK_ALL_VDAY_FORKLIFT_GIRDERS,3013,-1,building,20624,86400,-1,57,120,30,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
535,104,300,!!TASK_HARRY_SCOWLING,3019,-1,building,9002,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
536,106,14400,!!TASK_HARRY_ELBOW_GREASE,3019,-1,building,9002,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
537,107,21600,!!TASK_HARRY_ARM_WRESTLING,3019,-1,building,1014,21600,70,-1,-1,18,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
538,109,86400,!!TASK_HARRY_HEADBUTT,3019,-1,building,1009,86400,120,-1,-1,30,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
539,395,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3019,-1,building,9002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
540,394,7200,!!TASK_ALL_BROWSE_GOODIES,3019,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
541,761,14400,!!TASK_ALL_FESTIVE_FLORAL,3019,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
542,762,7200,!!TASK_ALL_MORE_BAKED_GOODS,3019,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
543,763,21600,!!TASK_ALL_SHAKE_PRESENTS,3019,-1,building,9002,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
544,396,7200,!!TASK_ALL_ENJOY_TIME_OFF,3019,-1,building,9002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
545,764,7200,!!TASK_ALL_SING_OLD_FOLKS,3019,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
546,765,14400,!!TASK_ALL_MISTLETOE_WAIT,3019,-1,building,9002,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
547,766,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3019,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
548,767,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3019,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
549,269,1800,!!TASK_ALL_WATCH_MM_EPISODE,3019,-1,building,9002,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
550,270,7200,!!TASK_ALL_FANCY_FEAST_KK,3019,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
551,312,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3019,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
552,512,7200,!!TASK_ALL_VDAY_LOAD_BOXES,3019,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
553,513,14400,!!TASK_ALL_VDAY_BOLT_BROKEN_HEARTS,3019,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
554,514,21600,!!TASK_ALL_VDAY_BEND_HOLDERS,3019,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
555,112,7200,!!TASK_SUSIE_BOOK_WAS_BETTER,3031,-1,building,1007,7200,50,-1,-1,11,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
556,114,14400,!!TASK_SUSIE_STERN_LETTER,3031,-1,building,9003,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
557,113,21600,!!TASK_SUSIE_PROTEST_HISTORY,3031,-1,building,1001,21600,70,-1,-1,18,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
558,115,86400,!!TASK_SUSIE_READ_NOVEL,3031,-1,building,9003,86400,120,-1,-1,30,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
559,398,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3031,-1,building,9003,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
560,397,7200,!!TASK_ALL_BROWSE_GOODIES,3031,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
561,768,14400,!!TASK_ALL_FESTIVE_FLORAL,3031,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
562,769,7200,!!TASK_ALL_MORE_BAKED_GOODS,3031,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
563,770,21600,!!TASK_ALL_SHAKE_PRESENTS,3031,-1,building,9003,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
564,399,7200,!!TASK_ALL_ENJOY_TIME_OFF,3031,-1,building,9003,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
565,771,7200,!!TASK_ALL_SING_OLD_FOLKS,3031,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
566,772,14400,!!TASK_ALL_MISTLETOE_WAIT,3031,-1,building,9003,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
567,773,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3031,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
568,774,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3031,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
569,271,1800,!!TASK_ALL_WATCH_MM_EPISODE,3031,-1,building,9003,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
570,272,7200,!!TASK_ALL_FANCY_FEAST_KK,3031,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
571,313,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3031,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
572,515,7200,!!TASK_ALL_VDAY_MAKE_IBEAMS,3031,-1,building,20624,7200,-1,57,50,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
573,516,14400,!!TASK_ALL_VDAY_SOLDER_SWEET_NOTHINGS,3031,-1,building,20624,14400,-1,57,65,14,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
574,517,21600,!!TASK_ALL_VDAY_MOLD_RAIL,3031,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
575,116,300,!!TASK_MAN RAY_TICKLE_BELT,3010,-1,n/a,-1,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,laughing,n/a,-1,8,wander,40,default,0,0,0,0,0,0,RentIcon.png,MR_TicklingMyDNA,SB_Sweet,SeedshopSelect,SeedshopSelect
576,117,14400,!!TASK_MAN RAY_GIVE_UP,3010,-1,building,1055,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,MR_NotFirstChoice,SB_Sweet,SeedshopSelect,SeedshopSelect
577,120,21600,!!TASK_MAN RAY_VISIT_CRONIES,3010,-1,building,1002,21600,70,-1,-1,18,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,MR_GoodAtBeingEvil,SB_Sweet,SeedshopSelect,SeedshopSelect
578,121,36000,!!TASK_MAN RAY_CRIMINAL_EXPLOITS,3010,-1,building,1014,36000,85,-1,-1,26,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
579,401,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,3010,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
580,400,7200,!!TASK_ALL_BROWSE_GOODIES,3010,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
581,775,14400,!!TASK_ALL_FESTIVE_FLORAL,3010,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
582,776,7200,!!TASK_ALL_MORE_BAKED_GOODS,3010,-1,building,1024,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
583,777,21600,!!TASK_ALL_SHAKE_PRESENTS,3010,-1,building,1002,21600,70,-1,-1,18,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
584,402,7200,!!TASK_ALL_ENJOY_TIME_OFF,3010,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
585,778,7200,!!TASK_ALL_SING_OLD_FOLKS,3010,-1,building,1026,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
586,779,14400,!!TASK_ALL_MISTLETOE_WAIT,3010,-1,building,1002,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
587,780,7200,!!TASK_ALL_XMAS_DONUTS_POLICE,3010,-1,building,1004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
588,781,7200,!!TASK_ALL_KNIT_FIN_MITTENS,3010,-1,building,1002,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
589,273,1800,!!TASK_ALL_WATCH_MM_EPISODE,3010,-1,building,1002,1800,20,-1,-1,8,n/a,9,1,1,-1,-1,-1,-1,5,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
590,274,7200,!!TASK_ALL_FANCY_FEAST_KK,3010,-1,building,1018,7200,50,-1,-1,11,n/a,9,1,1,-1,-1,-1,-1,6,1,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
591,314,5,!!TASK_ALL_LAUNCH_XMAS_WISH,3010,-1,building,20109,5,6,-1,-1,1,n/a,1,1,1,2826,2835,2842,-1,9,1,-1,-1,walk,n/a,gimme,n/a,-1,-1,activate,40,shoot,10,10,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
592,518,14400,!!TASK_ALL_VDAY_WELD_STRAPS,3010,-1,building,20624,14400,-1,57,65,11,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
593,519,21600,!!TASK_ALL_VDAY_MOLD_RAIL,3010,-1,building,20624,21600,-1,57,70,18,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
594,520,86400,!!TASK_ALL_VDAY_TIE_HEARTSTRINGS,3010,-1,building,20624,86400,-1,57,120,30,n/a,36,1,1,3100,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
595,123,300,!!TASK_TYLER_GOODY_TWOSHOES,231,-1,building,9004,300,11,-1,-1,5,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
596,124,14400,!!TASK_TYLER_CHECK_IDS,231,-1,building,1007,14400,65,-1,-1,14,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
597,125,36000,!!TASK_TYLER_LOSE_AT_CHECKERS,231,-1,building,1026,36000,85,-1,-1,26,n/a,1,1,0,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
598,404,7200,!!TASK_ALL_WATCH_HOLIDAY_TV,231,-1,building,9004,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
599,403,7200,!!TASK_ALL_BROWSE_GOODIES,231,-1,building,9046,7200,50,-1,-1,11,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
600,782,14400,!!TASK_ALL_FESTIVE_FLORAL,231,-1,building,1102,14400,65,-1,-1,14,BonusRewardIcon.png,36,1,1,-1,-1,-1,-1,-1,0,-1,-1,walk,n/a,idle,n/a,-1,-1,enter,40,default,0,0,0,0,0,0,RentIcon.png,n/a,SB_Sweet,SeedshopSelect,SeedshopSelect
