i:ID,i:DID,s:Type,s:Character Icon,s:Icon,s:Portrait,s:Note,s:Text,s:Title,s:Heading,s:Body,s:Effect,i:Reward XP,i:Reward Gold,s:Voiceover,i:Special Rewards,s:Special Reward Type 1,s:Special Reward Type 2,i:Special Reward DID 1,i:Special Reward DID 2,i:Special Reward Amount 1,i:Special Reward Amount 2
1238,2626,character,spongebob_determined.png,n/a,n/a,The winner of the Fan Art Contest is invited as a Special Guest…||...and I'm going to win.,!!QUEST_ID2626_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1239,2626,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,But what about me?,!!QUEST_ID2626_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1240,2626,character,spongebob_happy.png,n/a,n/a,You can be my +1.,!!QUEST_ID2626_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1241,2626,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,That's a promotion -- I used to be your Number Two!||When do they announce the winner?,!!QUEST_ID2626_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1242,2626,character,spongebob_happy.png,n/a,n/a,During the all day Mermaid Man and Barnacle Boy TV Marathon!,!!QUEST_ID2626_TEXT11,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1243,2626,quest_start,n/a,PineappleHouse_Portrait.png,n/a,TV Binge,n/a,!!CHUNKQUEST_HEADING_ID2626,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1244,2627,quest_complete,n/a,PineappleHouse_Portrait.png,n/a,TV Binge,n/a,!!CHUNKQUEST_HEADING_ID2626,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1245,2628,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,I can't believe they waited till the very end to announce the winner…||Who do you think it will be SpongeBob?,!!QUEST_ID2628_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1246,2628,character,spongebob_determined.png,n/a,n/a,Me Patrick!||I'M going to be the winner!||I have to be so we can go to the Mermaid Man and Barnacle Boy Festival Gala!,!!QUEST_ID2628_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1247,2628,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Shhh!,!!QUEST_ID2628_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1248,2628,character,Portrait_TalkingTunaFish.png,n/a,n/a,And the winner is…||SpringBob SquirePin!,!!QUEST_ID2628_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1249,2628,character,Portrait_Spongebob_Sad.png,n/a,n/a,Awww! I lost!,!!QUEST_ID2628_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1250,2628,character,Portrait_TalkingTunaFish.png,n/a,n/a,For his post-modernist statement on personality cults in our convenience-based service economy!,!!QUEST_ID2628_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1251,2628,character,Portrait_Spongebob_Mad.png,n/a,n/a,Hey SpringBob SquirePin stole my idea!,!!QUEST_ID2628_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1252,2628,character,Portrait_TalkingTunaFish.png,n/a,n/a,I'm sorry they're saying I'm pronouncing it wrong…||The winner is...SpongeBob SquarePants!,!!QUEST_ID2628_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1253,2628,character,spongebob_happy.png,n/a,n/a,WHAAAHOOOO!!!,!!QUEST_ID2628_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1254,2628,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,They said they delivered the prize to your house!||And your tickets to the Festival Gala too...it's starting soon!,!!QUEST_ID2628_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1255,2628,quest_start,n/a,ReefCinema_Portrait.png,n/a,Collect the Prize!,n/a,!!CHUNKQUEST_HEADING_ID2628,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1256,2629,quest_complete,n/a,ReefCinema_Portrait.png,n/a,Collect the Prize!,n/a,!!CHUNKQUEST_HEADING_ID2628,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1257,2630,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Your prize is a conch shell?||What a rip-off.,!!QUEST_ID2630_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1258,2630,character,spongebob_happy.png,n/a,n/a,It's not just ANY conch shell Patrick…||It's the Conch Signal!,!!QUEST_ID2630_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1259,2630,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Hey I bet if I blow it it'll call King Neptune!||If I brought King Neptune to the Festival Gala that would be VERY FANCY!,!!QUEST_ID2630_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1260,2630,character,Portrait_Spongebob_Sad.png,n/a,n/a,No Patrick that's not what it--,!!QUEST_ID2630_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1261,2630,character,Portrait_Patrick_BarnacleBoy_Conch.png,n/a,n/a,HOOOOOOONNNNNKKK!,!!QUEST_ID2630_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1262,2630,character,Portrait_Spongebob_Sad.png,n/a,n/a,Uh oh Patrick...you shouldn't have done that...,!!QUEST_ID2630_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1263,2630,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Why?||You think King Neptune will get mad?,!!QUEST_ID2630_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1264,2630,character,Portrait_Spongebob_Sad.png,n/a,n/a,Not exactly...,!!QUEST_ID2630_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1265,2630,character,Portrait_MermaidMan_Concerned.png,n/a,n/a,We heard the Conch Signal and came right over...what's the emergency?,!!QUEST_ID2630_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1266,2630,character,Portrait_Spongebob_Sad.png,n/a,n/a,Uh...,!!QUEST_ID2630_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1267,2630,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Hey it's Mermaid Man and Barnacle Boy!||The real ones!,!!QUEST_ID2630_TEXT11,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1268,2630,character,Portrait_BarnacleBoy_Cross.png,n/a,n/a,I told you it was another false alarm Mermaid Man.,!!QUEST_ID2630_TEXT12,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1269,2630,character,Portrait_MermaidMan_Cross.png,n/a,n/a,WHAT?!||I was first in line at the cafeteria…||...and it's Salisbury Steak Day!||Get em!,!!QUEST_ID2630_TEXT13,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1270,2630,character,Portrait_Spongebob_Scared.png,n/a,n/a,Run Patrick!,!!QUEST_ID2630_TEXT14,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1271,2630,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Where to?!,!!QUEST_ID2630_TEXT15,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1272,2630,character,Portrait_Spongebob_Scared.png,n/a,n/a,Somewhere dark where there's lots of people to hide in!,!!QUEST_ID2630_TEXT16,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1273,2630,quest_start,n/a,ReefCinema_Portrait.png,n/a,Escape the Wrath of Angry Heroes,n/a,!!CHUNKQUEST_HEADING_ID2630,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1274,2631,quest_complete,n/a,ReefCinema_Portrait.png,n/a,Escape the Wrath of Angry Heroes,n/a,!!CHUNKQUEST_HEADING_ID2630,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1275,2631,character,Portrait_GeneScallops.png,n/a,n/a,SpongeBob...our Special Guest...of course…||And Patrick's your +1...also of course...,!!QUEST_ID2631_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1276,2631,character,GeneScallops_Jovial.png,n/a,n/a,But you've brought the real Mermaid Man and Barnacle Boy to my Festival Gala?!||That's VERY FANCY boys!||Thank you thank you!,!!QUEST_ID2631_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1277,2631,character,Portrait_Spongebob_Sad.png,n/a,n/a,Um...yeah that's right…||It's Mermand Man and Barnacle Boy!||We brought them here for you!,!!QUEST_ID2631_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1278,2631,character,GeneScallops_Jovial.png,n/a,n/a,Please gentlemen come in.||This Festival Gala is being held in your honor!,!!QUEST_ID2631_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1279,2631,character,Portrait_MermaidMan_Concerned.png,n/a,n/a,Is there anything to eat?,!!QUEST_ID2631_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1280,2631,character,GeneScallops_Jovial.png,n/a,n/a,Of course!||We're serving coral crumbcake souflee and--,!!QUEST_ID2631_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1281,2631,character,Portrait_MermaidMan_Concerned.png,n/a,n/a,Sounds kind of fancy for my taste but it's better than starving.||Come on Barnacle Boy. Let's eat.,!!QUEST_ID2631_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1282,2631,character,Portrait_BarnacleBoy_Cross.png,n/a,n/a,First give me the Conch Signal back.,!!QUEST_ID2631_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1283,2631,character,Portrait_Spongebob_Sad.png,n/a,n/a,Aw...,!!QUEST_ID2631_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1284,2631,character,Portrait_BarnacleBoy_Cross.png,n/a,n/a,And you if you're going to run around dressed like me at least you should look the part.||Here take my backup costume.||Don't shame the uniform.,!!QUEST_ID2631_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1285,2631,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,I won't Barnacle Boy!||It looks...identical to the one SpongeBob made…||Except this one's for real!,!!QUEST_ID2631_TEXT11,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1286,2631,character,spongebob_happy.png,n/a,n/a,Come on Patrick.||We still get to enjoy the Gala!||They're showing a movie!,!!QUEST_ID2631_TEXT12,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1287,2631,character,Patrick_BarnacleBoy_Portrait.png,n/a,n/a,Yeah...no thanks…||I know how it ends...,!!QUEST_ID2631_TEXT13,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1288,2632,character,Portrait_Patrick.png,n/a,n/a,Bummer we missed the Mermaid Man and Barnacle Boy Festival Gala!||I heard it was very fancy.,!!QUEST_ID2632_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1289,2632,character,Portrait_SpongeBob.png,n/a,n/a,Maybe Gene will do it again next year...,!!QUEST_ID2632_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1290,2700,character,spongebob_happy.png,n/a,n/a,Hey Squidward!||Wanna come over and watch TV?,!!QUEST_ID2700_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1291,2700,character,Squidward_Annoyed.png,n/a,n/a,You want me to come over?||And watch TV?||T...V...?||With you?,!!QUEST_ID2700_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1292,2700,character,spongebob_happy.png,n/a,n/a,Yeah the Neptune Gardening Channel is running a marathon all day.||Twenty-four episodes of Watch Seagrass Grow!,!!QUEST_ID2700_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1293,2700,character,Squidward_Annoyed.png,n/a,n/a,I can't believe what passes for entertainment in this town!,!!QUEST_ID2700_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1294,2700,character,Portrait_Squidward.png,n/a,n/a,I know!||I'll give Bikini Bottom some QUALITY entertainment!,!!QUEST_ID2700_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1295,2700,quest_start,n/a,SquidwardPortrait.png,n/a,Have Squidward do One Clarinet Parade For All,n/a,!!QUEST_TITLE_ID2700,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1296,2701,quest_complete,n/a,SquidwardPortrait.png,n/a,Have Squidward do One Clarinet Parade For All,n/a,!!QUEST_TITLE_ID2700,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1297,2702,character,Portrait_Squilliam_Smug.png,n/a,n/a,Squidward please stop strangling that poor animal!||I can't bear to hear its horrible cries of anguish any longer!,!!QUEST_ID2702_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1298,2702,character,Squidward_Annoyed.png,n/a,n/a,Oh no… ||Squilliam Fancyson my old rival from high school band class...,!!QUEST_ID2702_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1299,2702,character,Portrait_Squilliam_Smug.png,n/a,n/a,Yes Squiddy and I not only have my own band I am fabulously rich famous and living your dreams!,!!QUEST_ID2702_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1300,2702,character,Squidward_Annoyed.png,n/a,n/a,Oh yeah?||I know something I can do better than you!,!!QUEST_ID2702_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1301,2702,quest_start,n/a,SquidwardPortrait.png,n/a,Have Squidward do Paint Another Self-Portrait,n/a,!!QUEST_TITLE_ID2702,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1302,2703,quest_complete,n/a,SquidwardPortrait.png,n/a,Have Squidward do Paint Another Self-Portrait,n/a,!!QUEST_TITLE_ID2702,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1303,2704,character,Portrait_Squilliam_Smug.png,n/a,n/a,Why Squidward I have just the place for this unique one-of-a-kind unparalleled piece of art...,!!QUEST_ID2704_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1304,2704,character,Portrait_Squidward_Hopeful.png,n/a,n/a,You do?||I mean of course you do!||Do you?,!!QUEST_ID2704_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1305,2704,character,Portrait_Squilliam_Smug.png,n/a,n/a,Yes I'll hang it in my bathroom.||Face it old chum I hear the only instrument you can play is the cash register!,!!QUEST_ID2704_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1306,2704,character,Squidward_Annoyed.png,n/a,n/a,I… ||I… ||I'll have you know I'm the owner of a five star restaurant!,!!QUEST_ID2704_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1307,2704,character,Portrait_Squilliam_Smug.png,n/a,n/a,Excellent -- then you can impress me with a fabulous dining experience!||I'll see you soon at your five star restaurant!,!!QUEST_ID2704_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1308,2704,character,Squidward_Annoyed.png,n/a,n/a,Oh no -- why did I lie!||Lying makes everything worse!||Now Squilliam thinks I own my own restaurant!,!!QUEST_ID2704_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1309,2704,quest_start,n/a,SquidwardPortrait.png,n/a,Have Squidward Beg Mr. Krabs for Help,n/a,!!QUEST_TITLE_ID2704,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1310,2705,quest_complete,n/a,SquidwardPortrait.png,n/a,Have Squidward Beg Mr. Krabs for Help,n/a,!!QUEST_TITLE_ID2704,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1311,2706,character,Portrait_MrKrabs.png,n/a,n/a,You want me to what?,!!QUEST_ID2706_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1312,2706,character,Squidward_Annoyed.png,n/a,n/a,Just let me pretend I own your restaurant!||Otherwise my friend will see I'm just a big phony and a loser!,!!QUEST_ID2706_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1313,2706,character,Portrait_MrKrabs.png,n/a,n/a,Oh boo-hoo we already know that.||Let me play a sad song for you on the world's smallest violin.,!!QUEST_ID2706_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1314,2706,character,Squidward_Annoyed.png,n/a,n/a,This is serious!,!!QUEST_ID2706_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1315,2706,character,Portrait_MrKrabs_ClawViolin.png,n/a,n/a,I know.||This really is the world's smallest violin.||See?,!!QUEST_ID2706_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1316,2706,character,Squidward_Annoyed.png,n/a,n/a,But if you'd just let me pretend just one time Squilliam will be impressed and--,!!QUEST_ID2706_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1317,2706,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Squilliam eh?||Why didn't you say so!||We'll take him to the cleaners!||What's the first step?,!!QUEST_ID2706_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1318,2706,character,Portrait_Squidward.png,n/a,n/a,I need to dress the part.,!!QUEST_ID2706_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1319,2706,quest_start,n/a,SquidwardPortrait.png,n/a,Have Squidward Look for his Tuxedo,n/a,!!QUEST_TITLE_ID2706,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1320,2707,quest_complete,n/a,SquidwardPortrait.png,n/a,Have Squidward Look for his Tuxedo,n/a,!!QUEST_TITLE_ID2706,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1321,2708,character,Portrait_Squidward.png,n/a,n/a,I knew I still had my tuxedo… ||Ah the 70's...you were a great decade...,!!QUEST_ID2708_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1322,2708,quest_start,n/a,SquidwardPortrait.png,n/a,Be the Boss!,n/a,!!CHUNKQUEST_HEADING_ID2708,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1323,2709,quest_complete,n/a,SquidwardPortrait.png,n/a,Be the Boss!,n/a,!!CHUNKQUEST_HEADING_ID2708,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1324,2710,character,Portrait_Squidward_SourTux.png,n/a,n/a,These tables are terrible!||So is everything else but you've got to start somewhere.,!!QUEST_ID2710_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1325,2710,character,mrkrabsportrait_stern.png,n/a,n/a,That sounds suspiciously like work Squidward...,!!QUEST_ID2710_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1326,2710,character,Portrait_Squidward_SourTux.png,n/a,n/a,You're right Mr. Krabs.||SpongeBob?,!!QUEST_ID2710_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1327,2710,character,spongebob_happy.png,n/a,n/a,Hello Squidward old buddy old pal--,!!QUEST_ID2710_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1328,2710,character,Portrait_Squidward_SourTux.png,n/a,n/a,We need a fancy table for Squilliam to sit at.||Something worthy of a five star restaurant!,!!QUEST_ID2710_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1329,2710,character,spongebob_happy.png,n/a,n/a,Your wish is my command friend!,!!QUEST_ID2710_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1330,2710,quest_start,n/a,icon_FancyDinnerTable.png,n/a,Buy a Fancy Table,n/a,!!QUEST_TITLE_ID2710,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1331,2711,quest_complete,n/a,icon_FancyDinnerTable.png,n/a,Buy a Fancy Table,n/a,!!QUEST_TITLE_ID2710,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1332,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,SpongeBob that table is certainly very fancy… || ...but it's too big to get in through the door!,!!QUEST_ID2712_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1333,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,Oh well it's pretty horrible in there anyway…||Maybe it's better to have him eat outside like fine patio dining!||That could be extra special fancy!,!!QUEST_ID2712_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1334,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,But I need a staff!||Mr. Krabs didn't you serve on the SS Gourmet?||Would you cook up something...gourmet?,!!QUEST_ID2712_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1335,2712,character,mrkrabsportrait_moneygrubbing.png,n/a,n/a,Aye aye Squidward!,!!QUEST_ID2712_TEXT4,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1336,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,And you Patrick--||Wait what are you even doing here?||Nevermind can you take people's coats?,!!QUEST_ID2712_TEXT5,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1337,2712,character,Portrait_Patrick.png,n/a,n/a,Sure can!||Whether they want me to or not!||I'll practice on this coat rack!,!!QUEST_ID2712_TEXT6,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1338,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,SpongeBob I need you to be the waiter.,!!QUEST_ID2712_TEXT7,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1339,2712,character,spongebob_quizzical.png,n/a,n/a,What's that?,!!QUEST_ID2712_TEXT8,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1340,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,It's the guy who goes to tables and takes orders.,!!QUEST_ID2712_TEXT9,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1341,2712,character,spongebob_quizzical.png,n/a,n/a,Do other restaurants do that?,!!QUEST_ID2712_TEXT10,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1342,2712,character,Portrait_Squidward_SourTux.png,n/a,n/a,Yes they do that!||Listen Squilliam is coming and you have to memorize this book on how to become a fancy waiter.,!!QUEST_ID2712_TEXT11,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1343,2712,character,spongebob_determined.png,n/a,n/a,Don't worry Squidward.||I'll memorize every page right down to the punctuation marks!,!!QUEST_ID2712_TEXT12,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1344,2712,character,Portrait_Squidward_Fancy.png,n/a,n/a,All right I've got all the positions filled.||I just might pull this off!,!!QUEST_ID2712_TEXT13,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1345,2712,quest_start,n/a,SquidwardPortrait.png,n/a,It's a Montage!,n/a,!!CHUNKQUEST_HEADING_ID2712,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1346,2713,quest_complete,n/a,SquidwardPortrait.png,n/a,It's a Montage!,n/a,!!CHUNKQUEST_HEADING_ID2712,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1347,2714,character,Portrait_Squidward_Appalled.png,n/a,n/a,Patrick!||What are you doing to that poor coat rack?!,!!QUEST_ID2714_TEXT1,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1348,2714,character,Portrait_Patrick_Angry.png,n/a,n/a,Give me that hat!||I said give it to me!||Are you going to hand it over or not?||Don't you back-sass me!,!!QUEST_ID2714_TEXT2,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
1349,2714,character,Portrait_Squidward_Appalled.png,n/a,n/a,And what's going on in the kitchen?!||Was that an explosion?!||Ack -- what is that monstrosity on the stove?!,!!QUEST_ID2714_TEXT3,n/a,n/a,n/a,n/a,-1,-1,n/a,-1,n/a,n/a,-1,-1,-1,-1
